app_name,count,mean,positive_rate,weighted_score
"Time Gentlemen, Please!",405,0.6839506172839506,0.8419753086419753,0.7859027763640054
Time Machine VR,65,0.3230769230769231,0.6615384615384615,0.6157729164471811
Time Mysteries 2: The Ancient Spectres,116,0.27586206896551724,0.6379310344827587,0.6050401151624649
Time Mysteries 3: The Final Enigma,81,0.7037037037037037,0.8518518518518519,0.7584738738669234
Time Mysteries: Inheritance - Remastered,162,-0.13580246913580246,0.43209876543209874,0.44675231526737263
Time Ramesside (A New Reckoning),194,-0.6701030927835051,0.16494845360824742,0.23345664740352062
Time Rifters,181,0.8674033149171271,0.9337016574585635,0.8431613840227508
Time Tenshi (2015),69,0.42028985507246375,0.7101449275362319,0.6516539261751222
Time Tenshi 2,20,0.9,0.95,0.7700363283170155
Time Tenshi 2: Special Edition,4,1.0,1.0,0.6919940778277485
Time of Dragons,810,0.4444444444444444,0.7222222222222222,0.6926363109076251
Time of Fury,12,0.16666666666666666,0.5833333333333334,0.5448308810383373
Time of Shadows,10,-0.2,0.4,0.448585823091458
TimeShift,295,0.5050847457627119,0.752542372881356,0.7070015028071821
Timelapse,1,1.0,1.0,0.5941636475090435
Timore 5,13,0.8461538461538461,0.9230769230769231,0.7319154275197277
Timore Inferno,67,0.19402985074626866,0.5970149253731343,0.569775471011615
Tin Star,181,0.9447513812154696,0.9723756906077348,0.8737617622158622
Tinboy,105,0.3142857142857143,0.6571428571428571,0.6185402329106067
Tinertia,61,0.9016393442622951,0.9508196721311475,0.8206711633805251
Tiny Barbarian DX,118,0.8305084745762712,0.9152542372881356,0.8167370100978876
Tiny Brains,190,0.5578947368421052,0.7789473684210526,0.7215538559891812
Tiny Bridge: Ratventure,200,0.17,0.585,0.5677778317964073
Tiny Guardians,46,0.391304347826087,0.6956521739130435,0.6342571649881549
Tiny Knight,11,0.8181818181818182,0.9090909090909091,0.7154692653165364
Tiny Troopers,222,0.5495495495495496,0.7747747747747747,0.7208154311927483
TinyKeep,249,0.37349397590361444,0.6867469879518072,0.6513144928808609
Tisnart Tiles,10,0.6,0.8,0.6542425307256261
Titan Attacks,463,0.8099352051835853,0.9049676025917927,0.8411826282855273
Titan Quest Anniversary Edition,1121,0.8322925958965209,0.9161462979482605,0.8658996957506391
Titan Souls,1521,0.38724523339907957,0.6936226166995397,0.6722944357803767
Titanis,10,0.6,0.8,0.6542425307256261
Titans of Space PLUS,84,0.8333333333333334,0.9166666666666666,0.8072771288363972
Tkl Online,11,0.45454545454545453,0.7272727272727273,0.6197051473980758
To Be or Not To Be,92,0.8260869565217391,0.9130434782608695,0.8075019555281078
To Burn in Memory,90,0.37777777777777777,0.6888888888888889,0.6403067993478828
To End All Wars,76,0.39473684210526316,0.6973684210526315,0.6439873391082911
To the Moon,14221,0.9346037550101962,0.9673018775050981,0.9410335881149429
Toadled,66,0.5151515151515151,0.7575757575757576,0.6849314320447666
Toast Time,50,0.64,0.82,0.7220239028171408
Tobari and the Night of the Curious Moon,21,0.6190476190476191,0.8095238095238095,0.6874606609806159
Tobe's Vertical Adventure,88,0.1590909090909091,0.5795454545454546,0.5589490931966341
Toby: The Secret Mine,170,0.38823529411764707,0.6941176470588235,0.6528256194478711
Toilet Tycoon,27,0.1111111111111111,0.5555555555555556,0.535180935490557
Toki Tori,637,0.7394034536891679,0.869701726844584,0.8167943387077364
Toki Tori 2+,333,0.5675675675675675,0.7837837837837838,0.7344363938508998
Tokyo Babel,30,0.8666666666666667,0.9333333333333333,0.7792067704947225
Tokyo Hosto,40,-0.05,0.475,0.48317417048353006
Tokyo School Life,359,0.883008356545961,0.9415041782729805,0.8664437414946321
Tom Clancy's EndWar,155,0.41935483870967744,0.7096774193548387,0.6638257265081156
Tom Clancy's Ghost Recon,248,0.9354838709677419,0.967741935483871,0.8788876396758747
Tom Clancy's Ghost Recon Future Soldier,988,0.19838056680161945,0.5991902834008097,0.586750145218393
Tom Clancy's Ghost Recon: Desert Siege,15,0.8666666666666667,0.9333333333333333,0.7452519265807295
Tom Clancy's Rainbow Six 3: Gold Edition,410,0.8634146341463415,0.9317073170731708,0.8611820698327876
Tom Clancy's Rainbow Six Siege,17681,0.5406368418075901,0.770318420903795,0.7560872286075504
Tom Clancy's Rainbow Six: Lockdown,70,-0.17142857142857143,0.4142857142857143,0.4380414736648922
Tom Clancy's Rainbow Six: Vegas,150,0.5466666666666666,0.7733333333333333,0.7129725069890662
Tom Clancy's Rainbow Six: Vegas 2,1363,0.7197358767424799,0.8598679383712399,0.8188975576612436
Tom Clancy's Splinter Cell,379,0.7361477572559367,0.8680738786279684,0.8065076213675422
Tom Clancy's Splinter Cell Blacklist,3660,0.5524590163934426,0.7762295081967213,0.7528669896443869
Tom Clancy's Splinter Cell: Chaos Theory,900,0.8577777777777778,0.9288888888888889,0.8735686554308938
Tom Clancy's Splinter Cell: Double Agent,246,-0.22764227642276422,0.3861788617886179,0.40785337591582066
Tom Clancy's The Division,14309,0.2172758403801803,0.6086379201900901,0.6025424212264019
Tom vs. The Armies of Hell,12,0.8333333333333334,0.9166666666666666,0.7241544051916865
Tomato Jones,33,0.5757575757575758,0.7878787878787878,0.688295015570229
Tomb Raider,23749,0.8858057181355005,0.9429028590677502,0.9215673757710319
Tomb Raider (VI): The Angel of Darkness,152,0.19736842105263158,0.5986842105263158,0.5769776997010784
Tomb Raider I,619,0.5864297253634895,0.7932148626817448,0.7508903153287556
Tomb Raider II,246,0.7886178861788617,0.8943089430894309,0.8192222334344783
Tomb Raider III: Adventures of Lara Croft,150,0.72,0.86,0.7805003750587701
Tomb Raider: Anniversary,595,0.6907563025210084,0.8453781512605042,0.7949279978784124
Tomb Raider: Chronicles,39,0.48717948717948717,0.7435897435897436,0.6633497498702535
Tomb Raider: Legend,449,0.7104677060133631,0.8552338530066815,0.7987638520788629
Tomb Raider: The Last Revelation,101,0.7623762376237624,0.8811881188118812,0.7864574824497738
Tomb Raider: Underworld,478,0.4811715481171548,0.7405857740585774,0.7030531822362693
Tomb of Tyrants,145,0.8896551724137931,0.9448275862068966,0.8455944809823716
Tommy Tronic,7,-0.42857142857142855,0.2857142857142857,0.4003014690489254
Tomoyo After ~It's a Wonderful Life~ English Edition,41,1.0,1.0,0.8376982220073279
Tompi Jones,29,-0.4482758620689655,0.27586206896551724,0.35637350145495295
Tony Hawk's Pro Skater HD,833,0.18607442977190877,0.5930372148859544,0.580754394601258
Tony Tough and the Night of Roasted Moths,3,0.3333333333333333,0.6666666666666666,0.5568645699978907
Too Angry to Space,11,0.6363636363636364,0.8181818181818182,0.6675872063573061
Toonstruck,23,0.9130434782608695,0.9565217391304348,0.781143187571087
Top Hat,30,0.26666666666666666,0.6333333333333333,0.5859097755368377
Top Trumps Turbo,38,-0.5263157894736842,0.23684210526315788,0.32419116444064366
Torchlight,2205,0.8766439909297052,0.9383219954648526,0.8951434793711879
Torchlight II,12687,0.8956412075352723,0.9478206037676362,0.9217674895774227
Toren,346,0.2947976878612717,0.6473988439306358,0.6220604720085262
Toribash,5890,0.8115449915110357,0.9057724957555179,0.8760323822989102
Torment: Tides of Numenera,171,0.5789473684210527,0.7894736842105263,0.7280058417020658
Tormentum - Dark Sorrow,610,0.8885245901639345,0.9442622950819672,0.8798516746604598
Tornuffalo,18,0.7777777777777778,0.8888888888888888,0.7286077779455692
Toro,9,0.1111111111111111,0.5555555555555556,0.5277777777777778
TorqueL,8,0.25,0.625,0.5604859369180792
Total Annihilation,607,0.9176276771004942,0.9588138385502472,0.892194851326383
Total Extreme Wrestling 2010,62,0.5806451612903226,0.7903225806451613,0.7069111946214567
Total War Battles: KINGDOM,1480,-0.1810810810810811,0.40945945945945944,0.419515127026294
Total War: ATTILA,5741,0.33670092318411426,0.6683504615920571,0.6559160987477767
Total War: EMPIRE - Definitive Edition,6368,0.8134422110552764,0.9067211055276382,0.8776033994523862
Total War: NAPOLEON - Definitive Edition,2734,0.825164594001463,0.9125822970007316,0.8744859495425457
Total War: ROME II - Emperor Edition,16110,0.42681564245810055,0.7134078212290503,0.7018536110150744
Total War: SHOGUN 2,9020,0.8208425720620842,0.9104212860310421,0.8839619113110596
Total War: WARHAMMER,13109,0.5955450453886643,0.7977725226943322,0.7806186295743048
Totally Unbalanced,29,0.7241379310344828,0.8620689655172413,0.7320120361112299
Toto Temple Deluxe,17,0.8823529411764706,0.9411764705882353,0.7563612796785537
Toukiden: Kiwami,391,0.30434782608695654,0.6521739130434783,0.6269574996960832
Tower Dwellers,9,0.3333333333333333,0.6666666666666666,0.5833333333333333
Tower Unite,1492,0.6890080428954424,0.8445040214477212,0.8063353462953816
Tower Wars,806,0.38213399503722084,0.6910669975186104,0.665591096580746
Tower of Archeos,8,0.75,0.875,0.6814578107542375
Tower of Guns,624,0.7403846153846154,0.8701923076923077,0.8168853815065917
TowerClimb,189,0.8518518518518519,0.9259259259259259,0.8381529365998224
TowerFall Ascension,1016,0.8543307086614174,0.9271653543307087,0.8740399549278984
Towers of Altrac,49,0.10204081632653061,0.5510204081632653,0.5353058202973341
Town of Salem,5630,0.7552397868561279,0.8776198934280639,0.8495645156979947
TownCraft,58,-0.13793103448275862,0.43103448275862066,0.4512438364345912
Townopolis,27,0.18518518518518517,0.5925925925925926,0.5586348924842617
Towns,1766,-0.5379388448471121,0.23103057757644394,0.25935671161989265
Towtruck Simulator 2015,167,-0.7125748502994012,0.1437125748502994,0.21990567616107326
Toxic Bunny HD,26,-0.46153846153846156,0.2692307692307692,0.3547954382383367
Toxic Terror,4,0.5,0.75,0.5959970389138742
Toy Soldiers,519,0.8073217726396917,0.9036608863198459,0.8422255564236346
Toy Soldiers: Complete,307,0.498371335504886,0.749185667752443,0.7047844738218765
Toy Story 3,49,-0.1836734693877551,0.40816326530612246,0.4364495234647986
Toy Story Mania,6,0.0,0.5,0.5
Toy Wars Invasion,7,0.14285714285714285,0.5714285714285714,0.5332328436503582
ToyOdyssey,85,0.6235294117647059,0.8117647058823529,0.7302032653160753
Toybox Turbos,334,0.6706586826347305,0.8353293413173652,0.7770711055791566
Toys of War,5,1.0,1.0,0.7084432256108616
Trace Vector,34,0.6470588235294118,0.8235294117647058,0.7125856285349101
TrackMania United Forever,361,0.9279778393351801,0.96398891966759,0.8852372845904318
TrackMania² Stadium,844,0.7535545023696683,0.8767772511848341,0.8272307477713162
TrackMania² Valley,119,0.5798319327731093,0.7899159663865546,0.721307736869865
Trackday Manager,188,0.2978723404255319,0.648936170212766,0.6181952477836894
Trackmania Turbo,399,0.16791979949874686,0.5839598997493735,0.5701314402065013
Tradewinds Caravans,1,1.0,1.0,0.5941636475090435
Train Fever,1105,0.2,0.6,0.5878734180136358
Train Simulator,5160,0.22790697674418606,0.6139534883720931,0.6052622158670257
Train Town,36,0.2222222222222222,0.6111111111111112,0.5736412802782604
Train Valley,356,0.8033707865168539,0.901685393258427,0.8332223283461969
Train of Afterlife,50,0.6,0.8,0.7081474088910695
Trainz Simulator 12,314,0.044585987261146494,0.5222929936305732,0.5183474942751581
Trainz Trouble,12,0.8333333333333334,0.9166666666666666,0.7241544051916865
Trainz: A New Era,517,0.44680851063829785,0.723404255319149,0.689363689887824
Trainz: Classic Cabon City,16,-0.25,0.375,0.42827310124044965
Trainz: Murchison 2,21,-0.047619047619047616,0.47619047619047616,0.4855799491553372
Trainz: Settle & Carlisle,13,-0.23076923076923078,0.38461538461538464,0.4367503379491652
TransOcean 2: Rivals,111,-0.15315315315315314,0.42342342342342343,0.44192547360184953
TransOcean: The Shipping Company,342,0.3333333333333333,0.6666666666666666,0.6379159171066507
Transcendence,45,0.8666666666666667,0.9333333333333333,0.7964715751811019
Transcripted,28,0.9285714285714286,0.9642857142857143,0.7958013288993432
Transformice,2902,0.6154376292212267,0.8077188146106133,0.7798105249034059
Transistor,10443,0.9030929809441731,0.9515464904720866,0.9236915011189646
Transmissions: Element 120,2248,0.8887900355871886,0.9443950177935944,0.9008719188953054
Transport Fever,1088,0.47058823529411764,0.7352941176470589,0.7066276236585339
Transport Giant,79,-0.46835443037974683,0.26582278481012656,0.3284347689528938
Trap House,6,0.6666666666666666,0.8333333333333334,0.6477756738429165
Trap Them,23,0.8260869565217391,0.9130434782608695,0.7543676458976502
Trapped Dead,294,-0.3673469387755102,0.3163265306122449,0.3494820563395576
Trapped Dead: Lockdown,46,0.17391304347826086,0.5869565217391305,0.5596698511058467
Trapper's Delight,27,0.7037037037037037,0.8518518518518519,0.7228125914401943
Traverser,35,0.7714285714285715,0.8857142857142857,0.7545631701320359
Treasure of a Blizzard,12,0.6666666666666666,0.8333333333333334,0.6793235241533493
Tree of Savior (English Ver.),5457,0.056258017225581824,0.5281290086127909,0.5260194323100812
Treeker: The Lost Glasses,28,0.2857142857142857,0.6428571428571429,0.5910157935074902
Tremor,2,1.0,1.0,0.6407951473548253
Trench Run,53,0.20754716981132076,0.6037735849056604,0.5725426968326152
TriBlaster,19,-0.2631578947368421,0.3684210526315789,0.42182057269617845
TriJinx,2,0.0,0.5,0.5
Trials 2: Second Edition,111,0.5855855855855856,0.7927927927927928,0.7220496597576341
Trials Evolution Gold Edition,937,0.5005336179295624,0.7502668089647813,0.7183748608684879
Trials Fusion,831,0.17448856799037304,0.5872442839951865,0.5757179215836131
Trials of Azra,15,0.8666666666666667,0.9333333333333333,0.7452519265807295
Trials of the Blood Dragon,59,0.2542372881355932,0.6271186440677966,0.5900563422386689
Trials on Tatooine,618,0.6828478964401294,0.8414239482200647,0.7921166329581008
Tribal Pass,65,0.6923076923076923,0.8461538461538461,0.7480848209582452
Tribe Of Pok,4,0.5,0.75,0.5959970389138742
TribeQuest: Red Killer,2,0.0,0.5,0.5
Tribes: Ascend,4270,0.6065573770491803,0.8032786885245902,0.7787912368322965
Tribloos 2,64,0.6875,0.84375,0.7459133875686397
Trick & Treat,233,0.8884120171673819,0.944206008583691,0.8582295822378592
Trickster VR,96,0.8541666666666666,0.9270833333333334,0.8193290017811881
Tricky Towers,104,0.6153846153846154,0.8076923076923077,0.7318907669685853
Trigger Runners,19,0.47368421052631576,0.7368421052631579,0.6407229691468787
Trigger Saint,15,0.7333333333333333,0.8666666666666667,0.707520860952925
Trigonarium,15,1.0,1.0,0.7829829922085341
Trillion,101,0.6435643564356436,0.8217821782178217,0.7418147579121467
Trimmer Tycoon,299,0.13712374581939799,0.568561872909699,0.5562479941818962
Trine,2870,0.910801393728223,0.9554006968641114,0.913960484349309
Trine 3: The Artifacts of Power,1314,0.2633181126331811,0.6316590563165906,0.616503896097408
Trino,8,0.0,0.5,0.5
Trip to Vinelands,13,0.8461538461538461,0.9230769230769231,0.7319154275197277
Triple Town,327,0.7981651376146789,0.8990825688073395,0.8293060550912341
Tropical Fish Shop 2,4,0.5,0.75,0.5959970389138742
Tropical Girls VR,14,-0.14285714285714285,0.42857142857142855,0.46018206339649276
Tropico,184,0.8043478260869565,0.9021739130434783,0.8186276168876004
Tropico 3 - Steam Special Edition,611,0.7414075286415712,0.8707037643207856,0.8169843551356308
Tropico 4,3953,0.8244371363521377,0.9122185681760688,0.8781533151730994
Tropico 5,3258,0.43830570902394106,0.7191528545119705,0.699957180675383
Tross,12,0.16666666666666666,0.5833333333333334,0.5448308810383373
Trouble Witches Origin - Episode1 Daughters of Amalgam -,10,1.0,1.0,0.7570708845427101
Troubles Land,7,0.7142857142857143,0.8571428571428571,0.666164218251791
Trove,19031,0.49955336030686776,0.7497766801534339,0.7369149702484599
Truck Mechanic Simulator 2015,37,0.1891891891891892,0.5945945945945946,0.562949669570491
Truck Racer,51,0.5686274509803921,0.7843137254901961,0.697771243364886
Trucker,10,-0.4,0.3,0.39717164618291595
True Bliss,8,0.5,0.75,0.6209718738361584
True Fear: Forsaken Souls Part 1,52,0.8846153846153846,0.9423076923076923,0.8084430953242911
True Love ～Confide to the Maple～,4,0.5,0.75,0.5959970389138742
True Lover's Knot,42,-0.09523809523809523,0.4523809523809524,0.4677291613355016
True or False,407,0.3316953316953317,0.6658476658476659,0.6386943828451628
Truffle Saga,33,-0.3333333333333333,0.3333333333333333,0.3909870962488148
Trulon: The Shadow Engine,26,0.6153846153846154,0.8076923076923077,0.6936060823488843
Tryst,30,-0.5333333333333333,0.23333333333333334,0.32818044892632464
Tsukumogami,6,0.3333333333333333,0.6666666666666666,0.5738878369214582
Tulpa,85,-0.17647058823529413,0.4117647058823529,0.43484813245771453
Tumbleweed Express,58,0.9310344827586207,0.9655172413793104,0.8291041040665091
Tunnel Rats 1968,14,-0.7142857142857143,0.14285714285714285,0.30091031698246384
Turba,70,-0.4,0.3,0.3554301052180817
Turbo Dismount,2824,0.8626062322946175,0.9313031161473088,0.8918644220340787
Turbo Pug,37,0.9459459459459459,0.972972972972973,0.814748347852455
Turbo Pug 3D,28,0.5,0.75,0.6592776386381078
Turbo Pug DX,80,0.65,0.825,0.7384290618249684
Turmoil,918,0.8104575163398693,0.9052287581699346,0.8532706412178839
TurnOn,52,0.7692307692307693,0.8846153846153846,0.768211387238514
Turner,20,0.9,0.95,0.7700363283170155
Turnover,16,0.625,0.8125,0.6793172468988758
Turok,691,0.9363241678726484,0.9681620839363242,0.9027829576690976
Turtle Odyssey,7,1.0,1.0,0.7326299055525074
Tvori,7,0.42857142857142855,0.7142857142857143,0.5996985309510746
Twilight City: Love as a Cure,17,0.4117647058823529,0.7058823529411765,0.6196352638499918
Twilight Struggle,323,0.7151702786377709,0.8575851393188855,0.7948327728327164
Twin Sector,115,-0.26956521739130435,0.3652173913043478,0.39744069602719523
TwinForce,3,1.0,1.0,0.6705937099936721
Twisted Lands Trilogy Collector's Edition,11,0.6363636363636364,0.8181818181818182,0.6675872063573061
Twisted Worlds,40,-0.15,0.425,0.44952251145059025
Two Brothers,109,-0.43119266055045874,0.28440366972477066,0.3367782955343699
Two Digits,94,0.48936170212765956,0.7446808510638298,0.6825587902963024
Two Steps Back,12,0.0,0.5,0.5
Two Worlds II,1661,0.10656231186032511,0.5532811559301626,0.547565486587993
Two Worlds II Castle Defense,86,-0.23255813953488372,0.38372093023255816,0.4140352673903449
Two Worlds: Epic Edition,1031,0.24151309408341415,0.6207565470417071,0.6058044295868783
Tycoon City: New York,66,-0.2727272727272727,0.36363636363636365,0.40209512421159416
Tyler,10,0.2,0.6,0.551414176908542
Type:Rider,746,0.5201072386058981,0.760053619302949,0.7245635200305317
Typefighters (Steam Edition),71,0.5211267605633803,0.7605633802816901,0.6886515096160031
Typer Shark! Deluxe,42,0.8095238095238095,0.9047619047619048,0.7743021286482364
Typing Instructor Platinum 21,2,1.0,1.0,0.6407951473548253
Typing Instructor for Kids Platinum 5,1,1.0,1.0,0.5941636475090435
Typoman,54,0.8148148148148148,0.9074074074074074,0.7854726417010324
Tyranny,1801,0.7245974458634092,0.8622987229317046,0.8243683638714995
TyranoBuilder Visual Novel Studio,187,0.732620320855615,0.8663101604278075,0.7905816808509785
Tyrfing Cycle |Vanilla|,10,0.4,0.7,0.602828353817084
Tyto Ecology,171,0.5789473684210527,0.7894736842105263,0.7280058417020658
UBERMOSH,562,0.8398576512455516,0.9199288256227758,0.8575280256658097
UBERMOSH Vol.3,39,1.0,1.0,0.835296854996836
UBERMOSH:BLACK,58,0.8620689655172413,0.9310344827586207,0.8047260222838047
UFO Online: Invasion,138,0.07246376811594203,0.5362318840579711,0.5280287618443037
UFO: Afterlight,151,0.09933774834437085,0.5496688741721855,0.5387221556686969
UFO: Aftermath,37,0.4594594594594595,0.7297297297297297,0.6528777689569066
UFO: Aftershock,24,0.16666666666666666,0.5833333333333334,0.5517107839689404
ULTRAWORLD EXODUS,15,0.3333333333333333,0.6666666666666666,0.5943276640695113
UNCORPOREAL - Alcatraz Island Lofts,5,-0.6,0.2,0.37493406463348306
UNCORPOREAL - Fluffy!,10,0.2,0.6,0.551414176908542
UNDER NIGHT IN-BIRTH Exe:Late,149,0.8791946308724832,0.9395973154362416,0.8423256639779064
UNLOVED,39,0.8461538461538461,0.9230769230769231,0.7837127234588613
US and THEM,58,-0.4827586206896552,0.25862068965517243,0.32935342752106933
UTOPIA 9 - A Volatile Vacation,45,0.9555555555555556,0.9777777777777777,0.8268789162253175
Ubersoldier II,147,0.4421768707482993,0.7210884353741497,0.6719691373628488
Ubinota,49,0.9183673469387755,0.9591836734693877,0.8177523826760069
Uebergame,229,0.11790393013100436,0.5589519650655022,0.547482389000963
UfoPilot : Astro-Creeps Elite,3,0.3333333333333333,0.6666666666666666,0.5568645699978907
Ukrainian Ninja,59,-0.05084745762711865,0.4745762711864407,0.48198873155226624
Ultimate Arena,503,0.6978131212723658,0.8489065606361829,0.7953026489415161
Ultimate Booster Experience,62,0.7419354838709677,0.8709677419354839,0.7643865264607503
Ultimate Chicken Horse,1231,0.9057676685621446,0.9528838342810723,0.8997195109242413
Ultimate Fight Manager 2016,15,-0.06666666666666667,0.4666666666666667,0.48113446718609776
Ultimate General: Civil War,489,0.83640081799591,0.918200408997955,0.853403432909682
Ultimate General: Gettysburg,1526,0.7051114023591087,0.8525557011795544,0.8137588310967214
Ultimate Rock Crawler,15,-0.3333333333333333,0.3333333333333333,0.4056723359304886
Ultimate Solid,4,1.0,1.0,0.6919940778277485
Ultimate Space Commando,24,0.75,0.875,0.7326985278602314
Ultimate Tic-Tac-Toe,703,0.6756756756756757,0.8378378378378378,0.7909021157498272
Ultimate Word Search 2: Letter Boxed,13,-0.07692307692307693,0.46153846153846156,0.47891677931638843
Ultionus: A Tale of Petty Revenge,139,0.3237410071942446,0.6618705035971223,0.6253010219421323
Ultra Street Fighter IV,3851,0.6868345884185926,0.8434172942092963,0.8148135400186678
Ultratron,331,0.8308157099697885,0.9154078549848943,0.8430415300347163
Umbrella Corps,337,-0.2878338278931751,0.3560830860534125,0.3810193883653389
Umihara Kawase,19,1.0,1.0,0.7970818237545217
Umihara Kawase Shun,5,0.6,0.8,0.625065935366517
Umineko When They Cry - Question Arcs,94,0.9361702127659575,0.9680851063829787,0.8492429031755351
UnReal World,279,0.956989247311828,0.978494623655914,0.8907523082147105
UnSummoning: the Spectral Horde,8,0.0,0.5,0.5
Unbox,147,0.8231292517006803,0.9115646258503401,0.8201271633985339
Unbreakable Vr Runner,24,1.0,1.0,0.8102647038136419
Uncanny Valley,215,0.3116279069767442,0.6558139534883721,0.624920550860239
Unclaimed World,91,0.4065934065934066,0.7032967032967034,0.6511806769538114
Uncraft World,112,0.7857142857142857,0.8928571428571429,0.7981906127429478
Undead Overlord,115,-0.3391304347826087,0.33043478260869563,0.37097377887292304
Undead Shadows,38,-0.42105263157894735,0.2894736842105263,0.35935293155251496
Undead vs Plants,9,-0.1111111111111111,0.4444444444444444,0.4722222222222222
Undeadz!,38,-0.10526315789473684,0.4473684210526316,0.46483823288812876
Undefeated,49,0.7959183673469388,0.8979591836734694,0.775385398319206
UnderDread,28,0.35714285714285715,0.6785714285714286,0.6137697418843628
UnderWater Adventure,1,-1.0,,
Undercover Missions: Operation Kursk K-141,10,0.4,0.7,0.602828353817084
Underrail,816,0.7892156862745098,0.8946078431372549,0.8421875409866
Undertale,51918,0.9203744366115798,0.9601872183057899,0.9426694051201507
Unearthed Inc: The Lost Temple,9,0.5555555555555556,0.7777777777777778,0.6388888888888888
Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,331,-0.021148036253776436,0.48942598187311176,0.4912680337809345
Unearthing Colossal,8,0.25,0.625,0.5604859369180792
Unending Galaxy,58,0.41379310344827586,0.7068965517241379,0.6462684906962263
Unepic,1762,0.7786606129398411,0.8893303064699205,0.8483005544503338
Unfair Jousting Fair,13,0.5384615384615384,0.7692307692307693,0.6475825447852812
Unfinished - An Artist's Lament,24,0.3333333333333333,0.6666666666666666,0.6034215679378806
Unforgiving Trials: The Darkest Crusade,55,0.2,0.6,0.5702324586339549
Unfortunate Spacemen,76,0.5526315789473685,0.7763157894736842,0.7015822747516075
Unhack,134,0.7313432835820896,0.8656716417910447,0.7821504050408157
Unheard Screams - King Leopold II's Rule Over The Congo,10,0.2,0.6,0.551414176908542
Unholy Heights,689,0.7910014513788098,0.895500725689405,0.8402206593902553
Unity of Command,328,0.6646341463414634,0.8323170731707317,0.7742672121943853
Unium,88,0.9545454545454546,0.9772727272727273,0.8536945591798043
Universal Combat CE,186,-0.15053763440860216,0.42473118279569894,0.4403167503714518
Universe Sandbox,2718,0.9028697571743929,0.9514348785871964,0.9096773370814066
Unlimited Escape 2,3,-0.3333333333333333,0.3333333333333333,0.4431354300021093
Unlimited Escape 3 & 4 Double Pack,2,0.0,0.5,0.5
Unmechanical,201,0.8606965174129353,0.9303482587064676,0.8432839537612091
Unpossible,62,0.6451612903225806,0.8225806451612904,0.7299013273571742
Unreal Gold,325,0.9015384615384615,0.9507692307692308,0.8718104596644002
Unreal II: The Awakening,126,0.4126984126984127,0.7063492063492064,0.6583432884718503
Unreal Tournament 2004,946,0.9577167019027484,0.9788583509513742,0.9180117329202259
Unreal Tournament 3: Black Edition,1001,0.7422577422577422,0.8711288711288712,0.8247656561859626
Unreal Tournament: Game of the Year Edition,917,0.9432933478735005,0.9716466739367503,0.9111526802514015
Unrest,109,0.3577981651376147,0.6788990825688074,0.6354392866842463
Unruly Ghouls,7,1.0,1.0,0.7326299055525074
Unseen Diplomacy,102,0.8431372549019608,0.9215686274509803,0.8171100991615935
Unstoppable Gorg,124,0.5967741935483871,0.7983870967741935,0.7286366125739139
Untamed: Life Of A Cougar,62,0.4838709677419355,0.7419354838709677,0.6724259955178806
Until I Have You,27,0.7777777777777778,0.8888888888888888,0.7462665484338988
Unturned,5190,0.9830443159922929,0.9915221579961464,0.9540989425677721
Unveil,35,0.8857142857142857,0.9428571428571428,0.7922762323738191
Unwell Mel,3,1.0,1.0,0.6705937099936721
Uplink,1073,0.8583410997204101,0.9291705498602051,0.8766648191432147
Uprising 2: Lead and Destroy,3,1.0,1.0,0.6705937099936721
Uprising44: The Silent Shadows,24,-0.5833333333333334,0.20833333333333334,0.31901225610870887
Uprising: Join or Die,21,0.5238095238095238,0.7619047619047619,0.6586205592912904
"Upwards, Lonely Robot",10,1.0,1.0,0.7570708845427101
Urban Chaos,37,0.1891891891891892,0.5945945945945946,0.562949669570491
Urban Pirate,27,0.48148148148148145,0.7407407407407407,0.6524507204590803
Urban Trial Freestyle,493,0.4117647058823529,0.7058823529411765,0.6740604232966496
Uriel's Chasm,1147,-0.5797733217088056,0.2101133391455972,0.2448744733538441
Uriel's Chasm 2: את,65,-0.4153846153846154,0.2923076923076923,0.3511491074250529
Urja,80,0.075,0.5375,0.5275110455951887
Uru: Complete Chronicles,41,0.6585365853658537,0.8292682926829268,0.7223866340048256
Usagi Yojimbo: Way of the Ronin,11,-0.09090909090909091,0.45454545454545453,0.4760589705203848
V ARRR,39,0.4358974358974359,0.717948717948718,0.6461550393575952
VA-11 Hall-A: Cyberpunk Bartender Action,1873,0.9668980245595301,0.9834490122797651,0.9334284161943083
VERGE:Lost chapter,50,-0.44,0.28,0.34735856681321575
VERLIES II,43,0.16279069767441862,0.5813953488372093,0.5553415511348311
VERSUS: The Lost Ones,141,0.6737588652482269,0.8368794326241135,0.761096545624463
VIDEOBALL,78,0.717948717948718,0.8589743589743589,0.7626312285301984
VIOLET: Space Mission,9,0.3333333333333333,0.6666666666666666,0.5833333333333333
VIRTUAnimator,4,1.0,1.0,0.6919940778277485
VOI,21,1.0,1.0,0.802821067737918
VR Baseball - Home Run Competition,17,0.7647058823529411,0.8823529411764706,0.7221797757214132
VR Battle Grid,15,0.8666666666666667,0.9333333333333333,0.7452519265807295
VR Boxing Workout,2,0.0,0.5,0.5
VR Escape the space station,20,0.0,0.5,0.5
VR Gallery,8,0.75,0.875,0.6814578107542375
VR Karts SteamVR,27,-0.3333333333333333,0.3333333333333333,0.39445719352832903
